Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate,PredHeart,PredBreath,AnomalyScore,IsAnomaly
2026-01-27 00:53:51.587935,1,1,1,23,112,112.276,23.088,0.00010781,1
2026-01-27 00:53:55.451934,1,1,1,23,115,112.212,22.839,0.00014861,1
2026-01-27 00:53:58.403843,1,1,1,23,118,114.361,23.764,0.00026257,1
2026-01-27 00:54:01.173320,1,1,1,23,121,116.125,23.121,0.00025775,1
2026-01-27 00:54:05.059639,1,1,1,22,118,118.500,21.839,0.00017830,1
2026-01-27 00:54:08.029388,1,1,1,21,112,111.652,21.190,0.00036888,1
2026-01-27 00:54:10.794282,1,1,1,21,106,106.722,20.887,0.00035206,1
2026-01-27 00:54:14.585869,1,1,1,20,100,100.691,19.883,0.00037387,1
2026-01-27 00:54:17.516325,1,1,1,20,94,94.812,19.981,0.00048792,1
2026-01-27 00:54:21.376090,1,2,1,19,84,85.379,19.288,0.00035985,1
2026-01-27 00:54:24.210579,1,1,1,20,84,82.337,19.893,0.00050120,1
2026-01-27 00:54:27.075678,1,1,1,20,82,81.889,20.103,0.00040719,1
2026-01-27 00:54:30.403034,1,1,1,19,82,81.623,19.016,0.00017169,1
2026-01-27 00:54:34.163015,1,1,1,16,82,81.590,16.053,0.00010756,1
2026-01-27 00:54:38.072939,1,1,1,14,82,81.896,13.945,0.00007984,1
2026-01-27 00:54:41.483258,1,1,1,17,82,81.973,16.820,0.00006329,1
2026-01-27 00:54:44.381496,1,1,1,18,82,81.742,18.181,0.00009682,1
2026-01-27 00:54:48.275146,1,1,1,20,82,81.845,19.757,0.00012291,1
2026-01-27 00:54:51.139961,1,1,1,21,82,82.137,21.029,0.00010716,1
2026-01-27 00:54:54.421391,1,1,1,22,82,82.594,21.810,0.00012125,1
2026-01-27 00:54:57.796944,1,1,1,23,82,81.792,22.951,0.00008665,1
2026-01-27 00:55:00.663795,1,1,1,23,82,81.476,23.039,0.00008210,1
2026-01-27 00:55:04.500266,1,1,1,24,82,82.002,23.853,0.00006736,1
2026-01-27 00:55:07.359883,1,1,1,24,82,81.813,24.003,0.00002918,1
2026-01-27 00:55:10.292068,1,1,1,24,82,81.855,23.912,0.00002546,1
2026-01-27 00:55:14.078757,1,1,1,23,82,81.673,23.024,0.00002967,1
2026-01-27 00:55:16.989530,1,1,1,23,82,81.759,22.933,0.00003024,1
2026-01-27 00:55:20.298485,1,1,1,23,82,81.987,23.008,0.00002197,1
2026-01-27 00:55:24.215123,1,1,1,23,82,81.822,22.941,0.00002634,1
2026-01-27 00:55:27.081487,1,1,1,23,82,81.946,22.960,0.00001861,1
2026-01-27 00:55:30.463409,1,1,1,23,82,81.876,22.952,0.00002263,1
2026-01-27 00:55:34.253337,1,1,1,23,82,82.007,22.980,0.00001809,1
2026-01-27 00:55:37.734764,1,1,1,23,82,81.885,22.968,0.00002009,1
2026-01-27 00:55:40.600450,1,1,1,23,82,81.939,22.957,0.00001665,1
2026-01-27 00:55:43.466388,1,1,1,23,82,81.908,22.958,0.00001616,1
2026-01-27 00:55:46.337605,1,1,1,23,82,81.927,22.962,0.00001618,1
