Timestamp,Presence,Movement,MovingRange,BreathingRate,HeartRate,PredHeart,PredBreath,AnomalyScore,IsAnomaly
2026-01-27 00:47:31.330757,1,1,1,25,88,88.124,24.856,0.00001989,1
2026-01-27 00:47:34.200570,1,1,1,25,88,87.998,24.882,0.00002474,1
2026-01-27 00:47:36.949382,1,1,1,25,88,88.130,24.882,0.00001829,1
2026-01-27 00:47:40.958964,1,1,1,24,88,88.194,24.014,0.00002150,1
2026-01-27 00:47:43.768816,1,1,1,24,88,88.155,23.879,0.00001965,1
2026-01-27 00:47:46.590962,1,1,1,24,88,88.270,23.958,0.00001863,1
2026-01-27 00:47:50.503914,1,1,1,25,90,89.943,24.733,0.00002763,1
2026-01-27 00:47:54.473852,1,1,1,25,93,93.022,24.946,0.00003206,1
2026-01-27 00:47:57.578843,1,1,1,25,99,98.039,24.925,0.00003951,1
2026-01-27 00:48:00.515017,1,1,1,25,100,100.366,24.962,0.00002531,1
2026-01-27 00:48:04.526374,1,1,1,25,102,101.735,24.864,0.00003937,1
2026-01-27 00:48:07.284438,1,1,1,25,104,103.520,24.812,0.00004081,1
2026-01-27 00:48:10.038017,1,1,1,25,104,104.054,24.783,0.00004032,1
2026-01-27 00:48:13.935005,1,1,1,25,104,104.019,24.804,0.00003264,1
2026-01-27 00:48:16.813471,1,1,1,25,104,103.816,24.823,0.00002939,1
2026-01-27 00:48:19.664655,1,1,1,25,98,99.574,24.801,0.00004711,1
2026-01-27 00:48:23.657545,1,1,1,24,92,92.854,23.945,0.00004217,1
2026-01-27 00:48:26.442172,1,1,1,24,86,86.254,23.809,0.00004295,1
2026-01-27 00:48:29.148204,1,1,1,24,80,80.561,23.938,0.00006284,1
2026-01-27 00:48:32.976434,1,1,1,24,76,76.202,23.904,0.00004765,1
2026-01-27 00:48:35.945538,1,1,1,23,73,72.523,23.083,0.00005333,1
2026-01-27 00:48:40.348185,1,1,1,21,70,69.482,21.071,0.00005470,1
2026-01-27 00:48:43.215527,1,1,1,21,70,69.391,21.023,0.00002621,1
2026-01-27 00:48:46.084112,1,1,1,21,70,69.779,21.049,0.00002822,1
2026-01-27 00:48:49.973540,1,1,1,22,70,69.559,21.966,0.00003106,1
2026-01-27 00:48:53.251359,1,1,1,23,70,69.761,22.973,0.00003835,1
2026-01-27 00:48:56.974906,1,1,1,24,71,70.643,23.801,0.00004130,1
2026-01-27 00:48:59.906713,1,1,1,24,74,73.708,23.961,0.00003240,1
2026-01-27 00:49:03.901103,1,1,1,25,80,79.528,24.715,0.00004115,1
2026-01-27 00:49:06.683699,1,1,1,25,83,83.271,24.992,0.00002719,1
2026-01-27 00:49:09.533188,1,1,1,25,86,85.628,24.906,0.00002674,1
2026-01-27 00:49:13.321878,1,1,1,25,89,88.714,24.886,0.00002638,1
2026-01-27 00:49:16.232701,1,1,1,25,89,89.385,24.848,0.00002991,1
2026-01-27 00:49:19.062788,1,1,2,25,90,90.260,24.812,0.00003361,1
2026-01-27 00:49:22.902148,1,1,1,25,93,92.564,24.845,0.00003702,1
2026-01-27 00:49:25.813760,1,1,1,25,96,95.737,24.906,0.00002634,1
2026-01-27 00:49:29.676258,1,1,1,25,94,95.063,24.874,0.00003598,1
2026-01-27 00:49:32.431523,1,1,1,24,91,91.538,23.958,0.00003220,1
2026-01-27 00:49:35.889670,1,1,2,24,85,85.386,23.815,0.00003691,1
2026-01-27 00:49:39.810289,1,1,1,24,74,75.172,23.968,0.00006050,1
2026-01-27 00:49:42.608005,1,1,1,24,71,70.832,23.887,0.00005460,1
2026-01-27 00:49:45.469794,1,1,1,24,70,69.661,23.960,0.00006678,1
2026-01-27 00:49:49.328880,1,1,1,23,70,69.319,23.095,0.00005845,1
2026-01-27 00:49:52.641665,1,1,1,23,70,69.396,22.966,0.00003794,1
2026-01-27 00:49:56.448463,1,1,1,22,70,69.623,22.161,0.00005261,1
2026-01-27 00:49:59.360432,1,1,1,22,70,69.654,21.926,0.00003453,1
2026-01-27 00:50:02.267602,1,1,1,22,69,69.171,22.090,0.00006193,1
2026-01-27 00:50:07.088033,1,1,1,22,64,64.285,22.003,0.00004261,1
2026-01-27 00:50:10.461163,1,1,1,23,62,61.847,22.935,0.00004019,1
2026-01-27 00:50:13.327065,1,1,1,23,62,61.964,22.931,0.00008286,1
2026-01-27 00:50:16.814288,1,1,1,23,62,62.113,22.907,0.00004054,1
